DATAFLOW,LAST UPDATE,freq,unit,med_spec,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Germany,2003,88.07,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Germany,2004,84.97,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Germany,2005,84.92,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Germany,2006,83.18,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Germany,2007,82.69,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Germany,2008,84.40,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Germany,2009,86.95,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Germany,2010,91.48,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Germany,2011,93.74,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Germany,2012,93.74,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Germany,2013,97.47,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Germany,2014,99.05,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Germany,2015,95.73,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Germany,2016,95.94,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Germany,2017,96.84,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Germany,2018,97.64,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Germany,2019,99.86,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Germany,2020,102.50,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Germany,2021,104.14,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Germany,2022,105.36,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Denmark,1994,48.19,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Denmark,1995,52.47,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Denmark,1996,54.28,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Denmark,1997,60.76,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Denmark,1998,64.50,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Denmark,1999,65.82,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Denmark,2000,73.86,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Denmark,2001,74.08,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Denmark,2002,74.11,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Denmark,2003,73.68,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Denmark,2004,77.60,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Denmark,2005,76.91,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Denmark,2006,77.01,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Denmark,2007,76.66,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Denmark,2008,79.07,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Denmark,2009,78.76,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Denmark,2010,79.26,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Denmark,2011,79.38,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Denmark,2012,80.14,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Denmark,2013,79.41,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Denmark,2014,79.72,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Denmark,2015,80.50,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Denmark,2016,80.05,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Denmark,2017,80.09,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Denmark,2018,80.24,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Denmark,2019,79.82,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Denmark,2020,79.53,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Denmark,2021,80.15,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Estonia,1998,57.64,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Estonia,1999,68.19,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Estonia,2000,75.02,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Estonia,2001,65.77,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Estonia,2002,70.25,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Estonia,2003,73.25,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Estonia,2004,72.14,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Estonia,2005,72.48,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Estonia,2006,73.28,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Estonia,2007,75.86,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Estonia,2008,76.29,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Estonia,2009,73.36,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Estonia,2010,73.53,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Estonia,2011,75.41,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Estonia,2012,72.50,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Estonia,2013,79.82,b
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Estonia,2014,80.36,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Estonia,2015,79.98,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Estonia,2016,80.64,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Estonia,2017,80.39,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Estonia,2018,82.98,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Estonia,2019,83.05,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Estonia,2020,81.53,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Estonia,2021,86.86,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Estonia,2022,87.63,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Greece,2005,26.49,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Greece,2006,25.15,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Greece,2007,31.67,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Greece,2008,27.60,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Greece,2009,28.13,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Greece,2010,30.49,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Greece,2011,30.34,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Greece,2012,31.29,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Greece,2013,31.86,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Greece,2014,39.54,b
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Greece,2015,40.63,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Greece,2016,41.95,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Greece,2017,43.25,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Greece,2018,40.90,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Greece,2019,44.14,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Greece,2020,44.58,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Greece,2021,46.81,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Greece,2022,45.79,e
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Spain,2005,71.50,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Spain,2006,72.08,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Spain,2007,69.85,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Spain,2008,72.57,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Spain,2009,73.24,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Spain,2010,74.33,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Spain,2011,74.28,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Spain,2012,74.96,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Spain,2013,75.11,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Spain,2014,75.04,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Spain,2015,74.79,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Spain,2016,74.86,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Spain,2017,75.93,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Spain,2018,89.16,b
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Spain,2019,91.51,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Spain,2020,91.42,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Spain,2021,94.40,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Spain,2022,95.19,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Finland,1985,110.89,e
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Finland,1986,113.90,e
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Finland,1987,117.74,e
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Finland,1988,120.85,e
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Finland,1989,124.47,e
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Finland,1990,126.34,e
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Finland,1991,126.97,e
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Finland,1992,129.57,e
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Finland,1993,133.27,e
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Finland,1994,139.48,e
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Finland,1995,139.28,e
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Finland,1996,135.09,e
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Finland,1997,132.44,e
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Finland,1998,130.80,e
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Finland,1999,129.32,e
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Finland,2000,130.25,e
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Finland,2001,130.65,e
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Finland,2002,130.37,e
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Finland,2003,130.67,e
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Finland,2004,131.71,b
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Finland,2005,137.13,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Finland,2006,138.71,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Finland,2007,138.94,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Finland,2008,125.72,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Finland,2009,119.74,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Finland,2010,114.33,b
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Finland,2011,115.92,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Finland,2012,121.83,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Finland,2013,123.31,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Finland,2014,125.95,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Finland,2015,120.72,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Finland,2016,121.74,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Finland,2017,119.20,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Finland,2018,121.51,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Finland,2019,120.80,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Finland,2020,118.96,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,Finland,2021,123.84,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,France,1990,160.42,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,France,1991,163.23,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,France,1992,164.89,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,France,1993,161.70,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,France,1994,162.73,
ESTAT:HLTH_RS_PHYSCAT(1.0),11/12/24 23:00:00,Annual,Per hundred thousand inhabitants,Generalist medical practitioners,France,1995,162.78,
